App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Avg_Compound,Avg_Positive,Avg_Neutral,Avg_Negative,Sentiment,Positive_Count,Neutral_Count,Negative_Count,Total_Reviews
감성학원 BL 첫사랑,COMICS,4.4,190,34.0,10000,Free,0.0,Everyone,Comics,"November 17, 2017",3.2.1,3.0 and up,,,,,Unknown,,,,
Chess of Blades (Demo),FAMILY,4.2,45,23.0,1000,Free,0.0,Teen,Casual,"January 25, 2018",1.5,2.3.3 and up,,,,,Unknown,,,,
BL Flowers Digital,SHOPPING,5.0,21,2.5,100,Free,0.0,Everyone,Shopping,"October 31, 2017",1.6,4.2 and up,,,,,Unknown,,,,
BL 1-Click Camera - Free,PHOTOGRAPHY,3.5,52,1.8,10000,Free,0.0,Everyone,Photography,"August 18, 2016",2.0.160818,2.3 and up,,,,,Unknown,,,,
OTOME of Ikemen cafe,FAMILY,4.5,1318,24.0,50000,Free,0.0,Teen,Simulation,"March 5, 2018",1.0.21,4.1 and up,,,,,Unknown,,,,
BL info,TRAVEL_AND_LOCAL,4.1,98,2.0,5000,Free,0.0,Everyone,Travel & Local,"July 17, 2018",2.0,4.3 and up,,,,,Unknown,,,,
BL IP-Camera,TOOLS,4.3,15,1.2,100,Paid,3.99,Everyone,Tools,"June 5, 2014",1.3.140606,2.3 and up,,,,,Unknown,,,,
Skill Tree - BL Pre Sequel,FAMILY,4.3,855,7.0,10000,Free,0.0,Teen,Entertainment,"February 22, 2016",5.0,2.3.3 and up,,,,,Unknown,,,,
BL Holo Theme,PERSONALIZATION,4.4,18,2.1,500,Paid,2.0,Everyone,Personalization,"July 1, 2013",1.0.3,2.1 and up,,,,,Unknown,,,,
BL Community Icon Pack,PERSONALIZATION,4.0,289,2.7,10000,Free,0.0,Everyone,Personalization,"May 6, 2013",1.01,2.1 and up,,,,,Unknown,,,,
BL Mobile Banking,FINANCE,4.3,23,93.0,1000,Free,0.0,Everyone,Finance,"August 1, 2018",2.6.0,5.0 and up,,,,,Unknown,,,,
MEGA MAN MOBILE,GAME,4.0,267,40.0,10000,Paid,1.99,Everyone,Action,"February 17, 2017",1.02.01,4.0 and up,,,,,Unknown,,,,
BL Taxi,MAPS_AND_NAVIGATION,4.9,124,3.4,1000,Free,0.0,Everyone,Maps & Navigation,"March 26, 2018",Varies with device,Varies with device,,,,,Unknown,,,,
BL!TZ - Endless,GAME,4.7,21,9.0,100,Free,0.0,Everyone,Arcade,"June 30, 2017",10.05,4.0.3 and up,,,,,Unknown,,,,
BL PowerPoint Remote,TOOLS,4.3,33,1.0,500,Paid,3.99,Everyone,Tools,"February 25, 2015",2.6.150226,2.3 and up,,,,,Unknown,,,,
BL Kennedy Theme,PERSONALIZATION,4.2,279,1.1,10000,Free,0.0,Everyone,Personalization,"May 6, 2013",1.0.2,2.1 and up,,,,,Unknown,,,,
Teen Patti by BL Games,GAME,4.1,496,39.0,100000,Free,0.0,Teen,Card,"January 31, 2017",1.3.0,2.3.3 and up,,,,,Unknown,,,,
bm offers,LIFESTYLE,3.2,320,31.0,50000,Free,0.0,Everyone,Lifestyle,"December 13, 2017",1.4,4.2 and up,,,,,Unknown,,,,
B.M.Snowboard Free,SPORTS,3.9,9765,14.0,1000000,Free,0.0,Everyone,Sports,"May 1, 2017",1.38.1,2.3 and up,,,,,Unknown,,,,
BM Wallet,FINANCE,4.2,798,29.0,50000,Free,0.0,Everyone,Finance,"January 3, 2018",1.0.46,4.0 and up,,,,,Unknown,,,,
BM Online OEC Verification,TOOLS,4.1,783,4.2,100000,Free,0.0,Everyone,Tools,"August 5, 2016",1.0.1,4.0.3 and up,,,,,Unknown,,,,
Business Mitra (BM),BUSINESS,4.9,13,5.3,100,Free,0.0,Everyone,Business,"July 12, 2018",1.11.1prod,4.0.3 and up,,,,,Unknown,,,,
Basket Manager 2018 Pro,SPORTS,3.7,84,6.3,1000,Paid,2.99,Everyone,Sports,"April 17, 2018",3.7,4.4 and up,,,,,Unknown,,,,
bm Wallet,FINANCE,3.5,196,27.0,10000,Free,0.0,Everyone,Finance,"August 20, 2017",1.8,4.1 and up,,,,,Unknown,,,,
BatControl Pro,TOOLS,4.9,83,3.1,500,Paid,3.99,Everyone,Tools,"June 1, 2018",2.0.0,5.0 and up,,,,,Unknown,,,,
DMR BrandMeister Tool,COMMUNICATION,3.3,78,2.5,10000,Free,0.0,Everyone,Communication,"March 31, 2018",4.5,6.0 and up,,,,,Unknown,,,,
"Borneo Bible, BM Bible",BOOKS_AND_REFERENCE,4.9,659,5.0,10000,Free,0.0,Everyone,Books & Reference,"August 28, 2017",4.4.5,4.0 and up,,,,,Unknown,,,,
Basket Manager 2018 Free,SPORTS,3.4,1520,6.3,50000,Free,0.0,Everyone,Sports,"April 17, 2018",3.7,4.4 and up,,,,,Unknown,,,,
Basket Manager 2017 Free,SPORTS,4.5,2710,4.8,100000,Free,0.0,Everyone,Sports,"November 27, 2017",4.0,4.1 and up,,,,,Unknown,,,,
BM SPM Practice,FAMILY,5.0,6,9.2,1000,Free,0.0,Everyone,Education,"January 24, 2018",1.0,4.1 and up,,,,,Unknown,,,,
BM FlexCheck,AUTO_AND_VEHICLES,3.5,2,34.0,100,Free,0.0,Everyone,Auto & Vehicles,"June 8, 2018",1.10.1,5.0 and up,,,,,Unknown,,,,
Poop Tracker - Toilet Log,HEALTH_AND_FITNESS,4.4,622,2.5,10000,Free,0.0,Everyone,Health & Fitness,"May 9, 2018",1.3.3,4.4 and up,,,,,Unknown,,,,
B&M Stores,SHOPPING,3.7,192,36.0,100000,Free,0.0,Everyone,Shopping,"August 3, 2018",0.8.129,4.1 and up,,,,,Unknown,,,,
Mobilight-BM,FINANCE,4.8,6,6.2,500,Free,0.0,Everyone,Finance,"August 3, 2018",2.0.10,4.0.3 and up,,,,,Unknown,,,,
Basket Manager 2016 Free,SPORTS,4.3,1879,4.4,100000,Free,0.0,Everyone,Sports,"February 9, 2017",2.9,4.1 and up,,,,,Unknown,,,,
BM Pharmacy,HEALTH_AND_FITNESS,4.9,42,18.0,1000,Free,0.0,Everyone,Health & Fitness,"June 11, 2018",1.5.12,4.1 and up,,,,,Unknown,,,,
BM Physiotherapy Clinic,HEALTH_AND_FITNESS,5.0,3,9.3,100,Free,0.0,Everyone,Health & Fitness,"October 9, 2017",0.0.1,4.1 and up,,,,,Unknown,,,,
Bet Master Pro Soccer Predictions,SPORTS,4.4,328,11.0,10000,Free,0.0,Everyone,Sports,"July 31, 2018",2.0.5,4.4 and up,,,,,Unknown,,,,
MbH BM,MEDICAL,1.0,1,2.3,100,Free,0.0,Everyone,Medical,"December 14, 2016",1.1.3,4.3 and up,,,,,Unknown,,,,
Basket Manager 2016 Pro,SPORTS,4.5,117,4.4,1000,Paid,0.99,Everyone,Sports,"February 9, 2017",2.9,4.1 and up,,,,,Unknown,,,,
BAMMS for BM SQ,PRODUCTIVITY,4.0,2,10.0,10,Free,0.0,Everyone,Productivity,"July 24, 2018",1.3.3,4.1 and up,,,,,Unknown,,,,
BM speed test,TOOLS,5.0,1,3.7,10,Free,0.0,Everyone,Tools,"July 13, 2018",2.0,4.4 and up,,,,,Unknown,,,,
Word Hunt,GAME,4.9,59,21.0,500,Free,0.0,Everyone,Word,"June 22, 2018",1.0,4.4 and up,,,,,Unknown,,,,
Basket Manager 2017 Pro,SPORTS,4.7,163,4.6,1000,Paid,0.99,Everyone,Sports,"October 6, 2017",3.9,4.1 and up,,,,,Unknown,,,,
BN Más Cerca de Usted,FINANCE,3.9,8185,45.0,500000,Free,0.0,Everyone,Finance,"July 6, 2018",5.1,4.4 and up,,,,,Unknown,,,,
My College Bookstore,SHOPPING,3.2,661,7.6,100000,Free,0.0,Everyone,Shopping,"March 19, 2018",3.0.2,4.1 and up,,,,,Unknown,,,,
NOOK Audiobooks,BOOKS_AND_REFERENCE,3.5,2539,8.6,500000,Free,0.0,Everyone,Books & Reference,"July 26, 2018",v1.1.6,4.1 and up,,,,,Unknown,,,,
BNCR Token Celular,FINANCE,3.7,913,0.07,100000,Free,0.0,Everyone,Finance,"July 20, 2012",1.0,1.5 and up,,,,,Unknown,,,,
BN Mi Banco,BUSINESS,3.0,597,17.0,100000,Free,0.0,Everyone,Business,"July 12, 2018",9.0,5.0 and up,,,,,Unknown,,,,
BN Pro BlueICS-b HD Text,LIBRARIES_AND_DEMO,4.2,78,0.812,10000,Free,0.0,Everyone,Libraries & Demo,"February 5, 2017",2.3.2,1.6 and up,,,,,Unknown,,,,
BN Whitening Shoppe Ph,BEAUTY,4.0,2,13.0,100,Free,0.0,Everyone,Beauty,"March 6, 2018",1.0.8,4.0.3 and up,,,,,Unknown,,,,
BN Pro ArialXL Legacy Text,LIBRARIES_AND_DEMO,4.1,142,0.442,10000,Free,0.0,Everyone,Libraries & Demo,"February 5, 2017",2.3.2,1.6 and up,,,,,Unknown,,,,
BN Pro PercentXL-b Neon HD Txt,LIBRARIES_AND_DEMO,4.0,45,0.842,5000,Free,0.0,Everyone,Libraries & Demo,"February 5, 2017",2.3.2,1.6 and up,,,,,Unknown,,,,
BN Bank Mobilbank,FINANCE,3.1,72,2.4,10000,Free,0.0,Everyone,Finance,"February 13, 2018",2.0.9,4.0 and up,,,,,Unknown,,,,
BN Pro Play-b HD Text,LIBRARIES_AND_DEMO,4.4,34,0.417,1000,Free,0.0,Everyone,Libraries & Demo,"February 5, 2017",2.3.2,1.6 and up,,,,,Unknown,,,,
[BN] Blitz,SPORTS,3.2,4,5.6,100,Free,0.0,Everyone,Sports,"May 17, 2018",4.6,4.3 and up,,,,,Unknown,,,,
BN Pro LcdD Legacy Text,LIBRARIES_AND_DEMO,3.9,71,0.412,10000,Free,0.0,Everyone,Libraries & Demo,"February 5, 2017",2.3.2,1.6 and up,,,,,Unknown,,,,
BN Pro RobotoXL-b HD Text,LIBRARIES_AND_DEMO,4.2,86,0.459,10000,Free,0.0,Everyone,Libraries & Demo,"February 5, 2017",2.3.2,1.6 and up,,,,,Unknown,,,,
Browsery by Barnes & Noble,BOOKS_AND_REFERENCE,4.7,146,34.0,5000,Free,0.0,Everyone,Books & Reference,"April 30, 2018",1.1.3,4.4 and up,,,,,Unknown,,,,
BN Pro ArialXL-b HD Text,LIBRARIES_AND_DEMO,4.0,24,0.478,1000,Free,0.0,Everyone,Libraries & Demo,"February 5, 2017",2.3.2,1.6 and up,,,,,Unknown,,,,
BN Pro Percent White HD Text,LIBRARIES_AND_DEMO,4.0,45,0.335,5000,Free,0.0,Everyone,Libraries & Demo,"February 5, 2017",2.3.2,1.6 and up,,,,,Unknown,,,,
RTVBN,NEWS_AND_MAGAZINES,3.7,533,3.8,50000,Free,0.0,Everyone,News & Magazines,"August 5, 2018",4.4,4.0.3 and up,,,,,Unknown,,,,
BN Pro White HD Text,LIBRARIES_AND_DEMO,4.1,120,0.782,10000,Free,0.0,Everyone,Libraries & Demo,"February 5, 2017",2.3.2,1.6 and up,,,,,Unknown,,,,
BN Pro Roboto-b Neon HD Text,LIBRARIES_AND_DEMO,4.4,30,0.721,5000,Free,0.0,Everyone,Libraries & Demo,"February 5, 2017",2.3.2,1.6 and up,,,,,Unknown,,,,
BN Pro LcdD HD Text,LIBRARIES_AND_DEMO,4.0,50,0.43,5000,Free,0.0,Everyone,Libraries & Demo,"February 5, 2017",2.3.2,1.6 and up,,,,,Unknown,,,,
BN Pro LcdD-b HD Text,LIBRARIES_AND_DEMO,3.9,131,0.429,10000,Free,0.0,Everyone,Libraries & Demo,"February 5, 2017",2.3.2,1.6 and up,,,,,Unknown,,,,
BN Pro Solid Battery-White,LIBRARIES_AND_DEMO,3.6,7,0.192,1000,Free,0.0,Everyone,Libraries & Demo,"February 5, 2017",2.3.2,1.6 and up,,,,,Unknown,,,,
"Calendars (En, Bn, Ar)",PRODUCTIVITY,4.6,27,2.5,1000,Free,0.0,Everyone,Productivity,"June 5, 2017",1.2.3,4.0 and up,,,,,Unknown,,,,
BN Pro Play HD Text,LIBRARIES_AND_DEMO,4.4,63,0.417,5000,Free,0.0,Everyone,Libraries & Demo,"February 5, 2017",2.3.2,1.6 and up,,,,,Unknown,,,,
BN Pro RobotoXL HD Text,LIBRARIES_AND_DEMO,4.3,15,0.46,1000,Free,0.0,Everyone,Libraries & Demo,"February 5, 2017",2.3.2,1.6 and up,,,,,Unknown,,,,
New York Mysteries (Full),GAME,4.5,514,5.9,5000,Paid,6.99,Teen,Adventure,"June 4, 2018",1.0.36,4.0 and up,,,,,Unknown,,,,
BN Pro ArialXL-b Neon HD Text,LIBRARIES_AND_DEMO,4.1,66,0.728,10000,Free,0.0,Everyone,Libraries & Demo,"February 5, 2017",2.3.2,1.6 and up,,,,,Unknown,,,,
BN Pro Black Text,LIBRARIES_AND_DEMO,3.8,18,0.496,1000,Free,0.0,Everyone,Libraries & Demo,"February 5, 2017",2.3.2,1.6 and up,,,,,Unknown,,,,
BN Pro BlueICS HD Text,LIBRARIES_AND_DEMO,4.1,174,0.816,10000,Free,0.0,Everyone,Libraries & Demo,"February 5, 2017",2.3.2,1.6 and up,,,,,Unknown,,,,
The Legacy (Full),GAME,4.6,144,6.3,1000,Paid,6.99,Everyone,Adventure,"May 15, 2018",1.0.9,4.0 and up,,,,,Unknown,,,,
BN Pro Arial Legacy Text,LIBRARIES_AND_DEMO,3.7,83,0.414,10000,Free,0.0,Everyone,Libraries & Demo,"February 5, 2017",2.3.2,1.6 and up,,,,,Unknown,,,,
BN Pro Black Text on White,LIBRARIES_AND_DEMO,3.9,53,0.334,10000,Free,0.0,Everyone,Libraries & Demo,"February 5, 2017",2.3.2,1.6 and up,,,,,Unknown,,,,
BN Pro White Text,LIBRARIES_AND_DEMO,4.4,50,0.506,5000,Free,0.0,Everyone,Libraries & Demo,"February 5, 2017",2.3.2,1.6 and up,,,,,Unknown,,,,
Bangla Calendar 1425: (EN-BN-AR) Holiday,LIFESTYLE,4.5,31,2.3,1000,Free,0.0,Everyone,Lifestyle,"April 21, 2018",2.1.0,4.1 and up,,,,,Unknown,,,,
Skip-Bo™,GAME,4.4,33661,60.0,100000,Paid,2.99,Everyone,Card,"August 3, 2018",3.4.6,4.1 and up,,,,,Unknown,,,,
Skip-Bo™ Free,GAME,3.5,46801,60.0,1000000,Free,0.0,Everyone,Card,"August 3, 2018",3.4.6,4.1 and up,,,,,Unknown,,,,
Beck & Bo: Toddler First Words,FAMILY,4.3,41,7.9,1000,Paid,2.99,Everyone,Education;Pretend Play,"May 31, 2018",2.4.2,4.0.3 and up,,,,,Unknown,,,,
Bubble Bo-Bo,FAMILY,4.5,65,24.0,10000,Free,0.0,Everyone,Casual,"July 5, 2018",6.0,4.0 and up,,,,,Unknown,,,,
Boom Beach,FAMILY,4.5,5591653,95.0,50000000,Free,0.0,Everyone 10+,Strategy,"July 18, 2018",35.119,4.0.3 and up,,,,,Unknown,,,,
Red Ball 4,GAME,4.4,1432447,59.0,50000000,Free,0.0,Everyone,Arcade,"November 9, 2017",1.3.21,4.0.3 and up,,,,,Unknown,,,,
Bo's Bedtime Story,FAMILY,4.2,13,23.0,1000,Paid,2.49,Everyone,Education;Pretend Play,"December 25, 2017",2.6,4.0.3 and up,,,,,Unknown,,,,
Skater Boy,GAME,4.3,1167143,12.0,100000000,Free,0.0,Everyone,Arcade,"September 20, 2017",1.18.35,4.1 and up,,,,,Unknown,,,,
FX LITE BO,FINANCE,3.6,73,14.0,10000,Free,0.0,Everyone,Finance,"October 18, 2016",1.5.0,4.1 and up,,,,,Unknown,,,,
Casual Sic Bo (骰寶),FAMILY,4.0,3,2.2,500,Free,0.0,Teen,Casual,"July 22, 2018",1.1.1,5.0 and up,,,,,Unknown,,,,
Sic Bo Online! Free Casino,GAME,3.8,488,30.0,100000,Free,0.0,Teen,Casino,"June 10, 2016",1.3,2.3 and up,,,,,Unknown,,,,
Hambo,GAME,4.4,125578,17.0,5000000,Free,0.0,Everyone,Action,"July 6, 2015",1.1.8,2.1 and up,,,,,Unknown,,,,
Sic Bo Rave,GAME,3.9,164,33.0,10000,Free,0.0,Teen,Card,"September 23, 2013",1.0.1,2.3.3 and up,,,,,Unknown,,,,
Thai Sic Bo,GAME,4.1,14283,4.2,1000000,Free,0.0,Teen,Casino,"October 1, 2017",1.1.2,4.0 and up,,,,,Unknown,,,,
Bo's Dinnertime Story,FAMILY,4.3,6,33.0,1000,Paid,2.49,Everyone,Education;Pretend Play,"December 25, 2017",1.5,4.0.3 and up,,,,,Unknown,,,,
BOO! - Next Generation Messenger,SOCIAL,3.5,20675,96.0,1000000,Free,0.0,Teen,Social,"August 2, 2018",4.4.0,5.0 and up,,,,,Unknown,,,,
Wishbone - Compare Anything,SOCIAL,4.3,51569,26.0,1000000,Free,0.0,Teen,Social,"July 30, 2018",5.4.7,4.1 and up,,,,,Unknown,,,,
Bo's School Day,FAMILY,4.7,10,30.0,1000,Paid,2.99,Everyone,Education;Pretend Play,"December 18, 2017",1.3,4.0.3 and up,,,,,Unknown,,,,
Bounce Classic,GAME,4.5,38297,6.4,10000000,Free,0.0,Everyone,Arcade,"July 5, 2018",1.0.8,4.0.3 and up,,,,,Unknown,,,,
Habbo - Virtual World,FAMILY,3.8,159398,28.0,5000000,Free,0.0,Teen,Role Playing,"May 30, 2018",2.22.0,4.2 and up,,,,,Unknown,,,,
Bomber Friends,GAME,4.5,776730,49.0,10000000,Free,0.0,Everyone 10+,Action,"July 26, 2018",2.23,4.0.3 and up,,,,,Unknown,,,,
Sic Bo (Tai Xiu) - Multiplayer Casino,GAME,4.2,152,16.0,10000,Free,0.0,Teen,Casino,"July 8, 2018",2.1.2,4.1 and up,,,,,Unknown,,,,
Power Spheres by BoBoiBoy,FAMILY,4.3,70903,51.0,5000000,Free,0.0,Everyone,Puzzle;Brain Games,"May 3, 2018",1.3.20,4.0.3 and up,,,,,Unknown,,,,
Bo Aung Din,EVENTS,4.1,110,2.6,5000,Free,0.0,Teen,Events,"June 5, 2018",Version 1.3.1,4.0.3 and up,,,,,Unknown,,,,
Go-Go-Goat! Free Game,FAMILY,4.5,66740,23.0,1000000,Free,0.0,Everyone,Arcade;Action & Adventure,"July 8, 2016",2.4.4,2.3 and up,,,,,Unknown,,,,
BPme - Mobile Fuel Payment & BP Driver Rewards app,TRAVEL_AND_LOCAL,3.0,69,31.0,10000,Free,0.0,Everyone,Travel & Local,"June 11, 2018",3.4.1,5.0 and up,,,,,Unknown,,,,
My BP Lab,HEALTH_AND_FITNESS,2.6,186,25.0,10000,Free,0.0,Everyone,Health & Fitness,"May 19, 2018",1.1.0,8.0 and up,,,,,Unknown,,,,
BP World Energy,BUSINESS,3.4,25,16.0,10000,Free,0.0,Everyone,Business,"July 27, 2018",1.1.2,4.1 and up,,,,,Unknown,,,,
BP and Sugar Test Prank,LIFESTYLE,4.0,7808,5.0,1000000,Free,0.0,Everyone,Lifestyle,"November 5, 2015",1.2.1,2.2 and up,,,,,Unknown,,,,
iFORA BP,MEDICAL,3.4,18,45.0,1000,Free,0.0,Everyone,Medical,"June 5, 2018",1.2.4,2.3.3 and up,,,,,Unknown,,,,
MbH BP,MEDICAL,3.7,9,23.0,1000,Free,0.0,Everyone,Medical,"October 3, 2017",1.1.3,2.3.3 and up,,,,,Unknown,,,,
Cardio Journal — Blood Pressure Log,MEDICAL,4.5,3320,8.3,100000,Free,0.0,Everyone,Medical,"February 12, 2018",3.1.1,4.1 and up,,,,,Unknown,,,,
Blood Pressure Info,FAMILY,3.9,174423,7.9,10000000,Free,0.0,Everyone,Entertainment,"August 2, 2018",2.28,4.0 and up,,,,,Unknown,,,,
MedM Blood Pressure,MEDICAL,4.0,255,16.0,10000,Free,0.0,Everyone,Medical,"May 25, 2018",2.5.80,4.2 and up,,,,,Unknown,,,,
"Diabetes, Blood Pressure, Health Tracker App",MEDICAL,4.5,309,5.9,10000,Free,0.0,Everyone,Medical,"March 15, 2017",2.21,4.4 and up,,,,,Unknown,,,,
Blood Pressure(BP) Report Lite,MEDICAL,4.0,91,0.335,10000,Free,0.0,Everyone,Medical,"February 8, 2012",1.6,2.1 and up,,,,,Unknown,,,,
bp e-store,BOOKS_AND_REFERENCE,4.4,52,2.2,1000,Free,0.0,Everyone,Books & Reference,"January 15, 2016",2.0.7,4.0 and up,,,,,Unknown,,,,
Wireless BP,MEDICAL,1.8,30,0.887,500,Free,0.0,Everyone,Medical,"May 27, 2016",1.1,4.3 and up,,,,,Unknown,,,,
BP Tracker,HEALTH_AND_FITNESS,4.3,12,0.613,1000,Free,0.0,Everyone,Health & Fitness,"February 20, 2016",1.0.0,5.0 and up,,,,,Unknown,,,,
BP Log lite,LIFESTYLE,5.0,3,1.5,100,Free,0.0,Everyone,Lifestyle,"November 15, 2014",1.1,2.2 and up,,,,,Unknown,,,,
MI-BP,HEALTH_AND_FITNESS,5.0,1,12.0,50,Free,0.0,Everyone,Health & Fitness,"April 9, 2018",1.0.8.506,5.0 and up,,,,,Unknown,,,,
BP-Tech,FAMILY,3.2,12,13.0,1000,Free,0.0,Everyone,Casual,"February 3, 2018",1.3_4,4.0 and up,,,,,Unknown,,,,
Blood Pressure Diary,FAMILY,4.6,47,3.3,5000,Free,0.0,Everyone,Simulation,"August 1, 2018",1.1,4.0.3 and up,,,,,Unknown,,,,
High Blood Pressure,MEDICAL,3.8,4,2.9,1000,Free,0.0,Everyone,Medical,"June 1, 2016",1.0,3.0 and up,,,,,Unknown,,,,
Simple Blood Pressure log,MEDICAL,3.9,31,10.0,1000,Free,0.0,Everyone,Medical,"January 15, 2016",1.0.1,4.4 and up,,,,,Unknown,,,,
BP Tracker-Symptoms & Solution,MEDICAL,4.2,34,3.2,1000,Free,0.0,Everyone,Medical,"October 12, 2016",1.2016,3.0 and up,,,,,Unknown,,,,
Blood Pressure Tracker,MEDICAL,4.0,11,1.8,1000,Free,0.0,Everyone,Medical,"November 8, 2017",1.1.1,4.0 and up,,,,,Unknown,,,,
Hypertension Hi blood pressure,MEDICAL,3.8,292,2.7,100000,Free,0.0,Everyone,Medical,"April 16, 2018",43.0,4.0.3 and up,,,,,Unknown,,,,
BP Scanner Prank,FAMILY,4.1,157,7.0,50000,Free,0.0,Everyone,Entertainment,"September 20, 2016",1.2,4.0.3 and up,,,,,Unknown,,,,
Deep Breathe BP,HEALTH_AND_FITNESS,3.9,26,12.0,1000,Free,0.0,Everyone,Health & Fitness,"June 9, 2018",1.0,4.1 and up,,,,,Unknown,,,,
BP Toolbox,HEALTH_AND_FITNESS,2.1,32,9.6,1000,Free,0.0,Everyone,Health & Fitness,"May 22, 2018",5.9,4.3 and up,,,,,Unknown,,,,
bp Magazine for Bipolar,LIFESTYLE,1.8,5,18.0,1000,Free,0.0,Everyone 10+,Lifestyle,"February 12, 2018",26.0,4.1 and up,,,,,Unknown,,,,
Blood Pressure - Heartcare,MEDICAL,4.2,70,1.9,10000,Free,0.0,Everyone,Medical,"May 27, 2016",2.46 Saber,4.4 and up,,,,,Unknown,,,,
UM BP Track,MEDICAL,2.0,1,29.0,50,Free,0.0,Everyone,Medical,"June 27, 2017",7.9.0 (5192),5.0 and up,,,,,Unknown,,,,
Blood pressure,HEALTH_AND_FITNESS,3.4,2256,1.6,500000,Free,0.0,Everyone,Health & Fitness,"July 31, 2014",1.1.0,4.0 and up,,,,,Unknown,,,,
BQ Services,TOOLS,3.7,5004,2.5,1000000,Free,0.0,Everyone,Tools,"July 9, 2018",8.3.6-e04ac87,Varies with device,,,,,Unknown,,,,
BQ-መጽሐፍ ቅዱሳዊ ጥያቄዎች,GAME,4.7,191,7.2,5000,Free,0.0,Everyone,Trivia,"July 31, 2018",4.1.2,4.1 and up,,,,,Unknown,,,,
"Brilliant Quotes: Life, Love, Family & Motivation",BOOKS_AND_REFERENCE,4.5,67186,6.3,1000000,Free,0.0,Everyone 10+,Books & Reference,"May 18, 2018",4.4.10,2.3.3 and up,,,,,Unknown,,,,
BQ Scan,TOOLS,4.6,18,4.0,100,Free,0.0,Everyone,Tools,"April 1, 2018",3.4.5,4.0 and up,,,,,Unknown,,,,
Add-On: bq (a),PRODUCTIVITY,3.6,26,1.2,5000,Free,0.0,Everyone,Productivity,"May 19, 2015",10.0.3086,4.0 and up,,,,,Unknown,,,,
Software Update,TOOLS,4.4,8259,3.5,1000000,Free,0.0,Everyone,Tools,"July 18, 2018",13.3,4.0 and up,,,,,Unknown,,,,
RoboPad,FAMILY,4.6,41,9.2,1000,Free,0.0,Everyone,Education,"July 7, 2017",5.1,2.3 and up,,,,,Unknown,,,,
Bono’s Pit Bar-B-Q,FAMILY,2.3,3,36.0,1000,Free,0.0,Everyone 10+,Entertainment,"January 23, 2018",2.4,2.3.3 and up,,,,,Unknown,,,,
BQ Scanner,TOOLS,3.0,2,2.7,100,Free,0.0,Everyone,Tools,"October 10, 2017",1.0.1,4.4 and up,,,,,Unknown,,,,
Bar-B-Q Rib House,FOOD_AND_DRINK,5.0,2,33.0,50,Free,0.0,Everyone,Food & Drink,"March 8, 2018",0.8,2.3.3 and up,,,,,Unknown,,,,
Gold Wallpapers,PERSONALIZATION,4.5,43,28.0,10000,Free,0.0,Everyone,Personalization,"March 26, 2018",1.1,4.0 and up,,,,,Unknown,,,,
[Substratum] M5 Theme,PERSONALIZATION,4.4,16,6.7,5000,Free,0.0,Everyone,Personalization,"March 10, 2018",1.3.4,7.0 and up,,,,,Unknown,,,,
Zowi App,FAMILY,4.5,516,21.0,50000,Free,0.0,Everyone,Education;Education,"December 21, 2016",1.4.1,4.0.3 and up,,,,,Unknown,,,,
Bar-B-Q Recipes,FOOD_AND_DRINK,4.8,18,3.5,5000,Free,0.0,Everyone,Food & Drink,"August 15, 2016",1.0,4.0 and up,,,,,Unknown,,,,
System Update Free,TOOLS,4.3,3068,6.0,100000,Free,0.0,Everyone,Tools,"July 20, 2018",11.1,4.0 and up,,,,,Unknown,,,,
Woody's Bar-B-Q,FOOD_AND_DRINK,3.7,3,27.0,1000,Free,0.0,Everyone,Food & Drink,"March 5, 2018",1.01.03,4.1 and up,,,,,Unknown,,,,
Launcher Oreo 8.1,PERSONALIZATION,4.5,13466,3.4,500000,Free,0.0,Everyone,Personalization,"June 19, 2018",1.9,5.0 and up,,,,,Unknown,,,,
Free antivirus and VPN,TOOLS,4.3,27749,16.0,1000000,Free,0.0,Everyone,Tools,"July 19, 2018",3.3.6,4.0.3 and up,,,,,Unknown,,,,
RoboPad++,FAMILY,4.4,77,10.0,10000,Free,0.0,Everyone,Education,"July 7, 2017",1.6,2.3 and up,,,,,Unknown,,,,
Simple Gallery,TOOLS,4.5,28030,9.0,1000000,Free,0.0,Everyone,Tools,"August 2, 2018",4.4.4,4.1 and up,,,,,Unknown,,,,
Pick-a-Paint,LIFESTYLE,1.6,242,36.0,50000,Free,0.0,Everyone,Lifestyle,"May 14, 2018",1.2.1,3.0 and up,,,,,Unknown,,,,
Left vs Right: Brain Training,FAMILY,4.5,75719,30.0,5000000,Free,0.0,Everyone,Educational,"November 24, 2017",3.3.0,4.0.3 and up,,,,,Unknown,,,,
Baskin-Robbins,FOOD_AND_DRINK,3.8,1103,6.6,100000,Free,0.0,Everyone,Food & Drink,"June 8, 2018",1.4.0-2,4.1 and up,,,,,Unknown,,,,
Infinity Dungeon VIP,FAMILY,4.3,21804,44.0,1000000,Paid,0.99,Everyone 10+,Role Playing,"July 3, 2018",2.6.6,2.3 and up,,,,,Unknown,,,,
Carros Rebaixados BR,GAME,4.3,20691,89.0,1000000,Free,0.0,Everyone,Racing,"July 31, 2018",5.7.1,4.4 and up,,,,,Unknown,,,,
BR,LIFESTYLE,3.0,859,3.5,100000,Free,0.0,Everyone,Lifestyle,"July 19, 2018",1.7.7,2.2 and up,,,,,Unknown,,,,
